Tweet_ID,Date,Author,Mentions_SpireJim,From_SpireJim,Text,Retweets,Likes,Replies
1955196822911127576,Tue Aug 12 09:17:03 +0000 2025,mngstella,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug As for me,its too late,whatever engagements they have..I left @Airtel_Ug  mobile money services..
Once bitten twice shy, growing crops for sell is not a comfort zone .
@Airtel_Ug  kwaheri 🚮",0,1,0
1955196255971226096,Tue Aug 12 09:14:47 +0000 2025,KisakyeAlur,True,False,@SpireJim This is so true and with this we shouldn’t limit it to only airtel. MTN too cheats us Ugandans compared to how it offers it’s bundles to Kenyans via Safaricom!,0,3,0
1955196129605267816,Tue Aug 12 09:14:17 +0000 2025,katsg100,True,False,"@SpireJim @Airtel_Ug This is utterly preposterous. I now confirm that the endemic is real. Having continued to suffer from their nefarious activities of sharing my Personal Data to my employer and juxtaposing this with the WhatsApp messages of ""good beats bad"", corroborates the fact. Thanks u Dr. SS.",0,0,0
1955195945097789505,Tue Aug 12 09:13:33 +0000 2025,WasswaDeo19,True,False,@panafri256 @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug A petition was better not just a talk so that the aggrieved are sorted amicably not promises of improvement yet todate people still loose money just like before,0,2,1
1955195911618871532,Tue Aug 12 09:13:25 +0000 2025,_mr_anything_,True,False,@NiwaRodgers @Airtel_Ug @SpireJim will be doing the same. Done with those frauds.,0,0,0
1955195535830233557,Tue Aug 12 09:11:56 +0000 2025,InnocentEdoru,True,False,@NiwaRodgers @Airtel_Ug @SpireJim Lumbuye talked about this theft of money through Airtel but I had ignored him,0,0,0
1955195475914592440,Tue Aug 12 09:11:41 +0000 2025,Elisonsande,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Well done @SpireJim,0,0,0
1955195132828848167,Tue Aug 12 09:10:20 +0000 2025,SenkandwaY980,True,False,"@SpireJim @Airtel_Ug After duopolising the communication sector Airtel and MTN feel less concerned about our challenges with them, I implore u guys to run to lycamobile for data tho to load it still u need one of them, however let me give my 30k per month to this new comer than to perennial thieves.",0,0,0
1955194813134897369,Tue Aug 12 09:09:03 +0000 2025,Jonatha80212207,True,False,"@SpireJim Many people are there fear to expose the Airtel company, but if someone comes out and expose them, let us empower him and continue to expose them. More blessing dia Jim.🙏",0,0,0
1955194489955619146,Tue Aug 12 09:07:46 +0000 2025,KaweesaRobinson,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Ugandans, especially the GenZ, should know that every good thing you see and admire, pple fought for it. Nothing will ever come on a silver plate. This thuggery has to fought against other Telcom companies to wake up. We need to exhibit commercial banks as well. They are rotten.",0,0,0
1955194240683639045,Tue Aug 12 09:06:47 +0000 2025,ronaldross3,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Doc...this is likely a PR campaign,0,0,0
1955194195229991218,Tue Aug 12 09:06:36 +0000 2025,KatwaloBrian,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Thanks alot Mr Spire we really appreciate you 🙏,0,0,0
1955193938983125108,Tue Aug 12 09:05:35 +0000 2025,Bagonzachristo3,True,False,"@SpireJim @Airtel_Ug @airtelmoneyug My phone was stolen my 800k was withdrawn and they borrowed 400k leaving me with a debt 
 #StopAirtelTheft",0,1,0
1955193671160037732,Tue Aug 12 09:04:31 +0000 2025,LatifMayen95921,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Airtel reversed my money I agreed with the customer to deposit on my Airtel account 
I want my money",0,0,1
1955193417975157084,Tue Aug 12 09:03:31 +0000 2025,AnneAlanSizomu,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug When done. Help with MTN too.,0,0,0
1955193305852965123,Tue Aug 12 09:03:04 +0000 2025,othieno12,True,False,@NiwaRodgers @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug This is under @BOU_Official not @UCC_Official @UCC_ED,0,0,0
1955193289004450278,Tue Aug 12 09:03:00 +0000 2025,NiwaRodgers,True,False,@aibanterbot @Airtel_Ug @SpireJim @AgoraCFR @UCC_Official My prior question,0,0,0
1955193284621635721,Tue Aug 12 09:02:59 +0000 2025,shadia_umar,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Ezange bazikomezaawo Kati sibalinako buzibu bebamanyi https://t.co/o1YBmyEckb,0,1,0
1955193218007511186,Tue Aug 12 09:02:43 +0000 2025,Murungijoel3,True,False,@SpireJim @Airtel_Ug @airtelmoneyug @Airtel_Ug muli gabbi. I have lost my ka money on two different events,0,0,0
1955192999169712602,Tue Aug 12 09:01:51 +0000 2025,byishimo_desire,True,False,@ObboLinox @SpireJim @Airtel_Ug With its network glitches every time,0,0,0
1955192977611165988,Tue Aug 12 09:01:46 +0000 2025,othieno12,True,False,@GKatabazi @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug @kcbbankug @KCBInKenya @wepcorp 😂 😂,0,0,0
1955192707522916762,Tue Aug 12 09:00:41 +0000 2025,othieno12,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Wow, this is good vibes in the right direction, imagine Airtel can't be right and all concerned customers are wrong. Let that PR guy not be there coz he is just too arrogant",0,0,0
1955192137667998006,Tue Aug 12 08:58:25 +0000 2025,namagandareste,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Job well done Prof 👏,0,0,0
1955192131414335755,Tue Aug 12 08:58:24 +0000 2025,FredrickAhimbi1,True,False,@SpireJim @Airtel_Ug Most of the scammers use airtel lines. Alot is not okay with this telecom company. Needs a clean up,0,0,0
1955192095947334001,Tue Aug 12 08:58:16 +0000 2025,Atukunda_Ones,True,False,@andrewotaik @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug @dabirungi Bsmbi forgive the man. He just holds the title. He does what he is told to do. He just obeys and is a follower that's why he has the job and survive he has to be docile the only reason he is rewarded.,0,1,0
1955192091539030302,Tue Aug 12 08:58:14 +0000 2025,EngolaDaniel2,True,False,@moeobonyo @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug The MTN number used by thugs...,0,1,0
1955191939952734385,Tue Aug 12 08:57:38 +0000 2025,EngolaDaniel2,True,False,"@moeobonyo @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Everything about them is a scam, the personal assistant of Hon minister Gen JeJe Odongo is not called Dan equally they have never had any employee called Dan, I talked face to face with ministry of foreign affairs officials on Friday,that's the MTN number they use",0,1,0
1955191759870333130,Tue Aug 12 08:56:55 +0000 2025,CarolAriba,True,False,"@batumelenon @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Join the live, make sure they don't have a chance to do that but rather commit to refunds and fixing their theft issues.",0,1,0
1955191757089431990,Tue Aug 12 08:56:55 +0000 2025,kimsalim99,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Congratulation Prof,0,0,0
1955191709547000189,Tue Aug 12 08:56:43 +0000 2025,j_karlistar,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Thanks alot Doc for the fight,0,0,0
1955191428612497919,Tue Aug 12 08:55:36 +0000 2025,CarolAriba,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug First things first. They need to get rid of their PR.  Terrible. What a dismissive and destructive bunch. How do you accuse cheated and disgruntled customers of having ulterior motives? Like who knows you like that and to what end?,0,1,0
1955191326837817430,Tue Aug 12 08:55:12 +0000 2025,Nikezscorfield,True,False,"@SpireJim @Airtel_Ug These @Airtel_Ug  guys lie in everything, i once logged a complaint after a customer in offered a service reversed back the money,they told mi to get a police notice which i did, neither did i recieve any message wen the theif client logged a reversal. it's quite very unfortunate",0,0,0
1955191263692513680,Tue Aug 12 08:54:57 +0000 2025,EngolaDaniel2,True,False,"@moeobonyo @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug See for your self, these are thugs https://t.co/pXCSQMb8R0",0,1,0
1955190995844215264,Tue Aug 12 08:53:53 +0000 2025,EngolaDaniel2,True,False,"@moeobonyo @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug No no no, he is a scammer, he is just an advanced scammer.... He tried me from Thursday and Friday last week, they were impersonating Gen JeJe Odongo, the minister of foreign affairs... I reported then, don't risk",0,2,2
1955190971248828590,Tue Aug 12 08:53:47 +0000 2025,Kayima44,True,False,@SpireJim @Airtel_Ug must leave Uganda!,0,5,0
1955190678566146084,Tue Aug 12 08:52:38 +0000 2025,Dwight00125,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug We don't want too much complicated diction on this space we want direct answers..thank you for push Mr.Spire,0,0,0
1955190667212145019,Tue Aug 12 08:52:35 +0000 2025,Jonatha80212207,True,False,"@SpireJim Dear spire, wewakwata wewo tatangawo Airtel twajikwasa.",0,0,0
1955190027517845729,Tue Aug 12 08:50:02 +0000 2025,andrewotaik,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug So Dr @SpireJim as we wait up to Thursday. Should we be using @mtnug for our transactions as suggested by @GabrielBuule  .#StopAirtelTheft,0,1,0
1955189976313799054,Tue Aug 12 08:49:50 +0000 2025,violentmuganda,True,False,@SpireJim @Airtel_Ug Just got my MTN number now. Time to get a Lyca card too. Gotta fprget about @Airtel_Ug,0,0,0
1955189798580166684,Tue Aug 12 08:49:08 +0000 2025,walulyafrancis,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Badangayo, shaming the corrupt is the only way",0,0,0
1955189657248928002,Tue Aug 12 08:48:34 +0000 2025,moeobonyo,True,False,"@EngolaDaniel2 @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Are you for real, I though he has posted real videos in the cockpit and at various Airports.🙈",0,1,4
1955189337122906188,Tue Aug 12 08:47:18 +0000 2025,Publochri,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug We need both @UCC_Official and @BOU_Official. Unless there is a refund and commitment to arrest their staff involved. I am done with @Airtel_Ug. Today,  I'll be getting an MTN line",0,0,0
1955189187654668373,Tue Aug 12 08:46:42 +0000 2025,MulepoPhillip,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Thanks @SpireJim! @,0,0,0
1955189157011022104,Tue Aug 12 08:46:35 +0000 2025,KakaireeHamis,True,False,@NalukwagoJudith @SpireJim @Airtel_Ug @UCC_Official @UCC_Official will say that Airtel money is under Bank Of Uganda,0,0,0
1955188967298511276,Tue Aug 12 08:45:50 +0000 2025,DigitalNomadEU,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Can we have police too,0,0,0
1955188692407972115,Tue Aug 12 08:44:44 +0000 2025,samiacidri,True,False,"@SpireJim Theft at it's peak. @Airtel_Ug and @UCC_Official  come out we need answers. 
#StopAirtelTheft",0,0,0
1955188599323828376,Tue Aug 12 08:44:22 +0000 2025,Gordon_Komunda,True,False,@atuhaire_joel @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug I switched to mtn and now have 0 issues. Airtel nimwe abakujesibaho.,0,0,0
1955188555233268132,Tue Aug 12 08:44:11 +0000 2025,aibanterbot,True,False,@NiwaRodgers @Airtel_Ug @SpireJim @AgoraCFR @UCC_Official Yes ! Data is all UCC 🤓,0,1,1
1955188084208767083,Tue Aug 12 08:42:19 +0000 2025,kawooyaGeoffre3,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug you have shown us that causing an impact in society, you don't have to be in political offices. Indeed you are a doctor by both content and concepts rather than content only. And you can inspire us to go for doctorate",0,0,0
1955187483118911636,Tue Aug 12 08:39:56 +0000 2025,jameskeden,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug He must accept to refund,0,0,0
1955187367385415724,Tue Aug 12 08:39:28 +0000 2025,martinbaluku14,True,False,"@TonnyUga @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug You're right. Imagine my various account transactions led to a trigger of suspicious activity, leading my account to get automatically locked. When I called their CS, they said they would look into the issue and give me feedback within 48hours, it's now 6 days no feedback!!!",0,0,0
1955187291724358074,Tue Aug 12 08:39:10 +0000 2025,iamGodkanye1,True,False,@AkramRoyal256 @Airtel_Ug @SpireJim @256Rootyherman @masika_remah @MpuugaYaly36540 @Mr_NsiUganda @IreneKaija 😂😂those scammers 🚮😤,0,1,1
1955187074266481040,Tue Aug 12 08:38:18 +0000 2025,berlin_ug,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug @BOU_Official guys will send a low level intern with no knowledge and authority... That's if they show up,0,0,0
1955186958700781696,Tue Aug 12 08:37:51 +0000 2025,UgMiMa,True,False,@ENuwataho @SpireJim Another name for @Airtel_Ug is Robery scheme,0,1,0
1955186816362963134,Tue Aug 12 08:37:17 +0000 2025,Chigamoi,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Spire for president 👏🏾,0,0,0
1955186378318188971,Tue Aug 12 08:35:32 +0000 2025,steven80137,True,False,"@SpireJim @Airtel_Ug Co1uld Africell come back with improved network to replace these thieves 
#StopAirtelTheft",0,0,0
1955186080061256069,Tue Aug 12 08:34:21 +0000 2025,I_am_256,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Let us hope they will address the data question, too. Especially the limited 5G data bundles they advertise as unlimited. Thanks, Doctor, for everything 🙏",0,0,0
1955186053901381976,Tue Aug 12 08:34:15 +0000 2025,atuhaire_joel,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug You can call @Airtel_Ug  customer care to report an urgent issue, but the time you waste listening to their stupid instructions and songs before you speak to an agent shows that these scammers don't care about your problems.",0,1,1
1955186021273903285,Tue Aug 12 08:34:07 +0000 2025,MukomboziRicha3,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Good morning, Mr Jim today morning, the same scenario happened again. i sent 1.14m using airtel money, but the money isn't on my airtel money account and didn't reach the  destination, but there's no any clear response where my money is. Please help me, sir",0,1,0
1955185502350352817,Tue Aug 12 08:32:04 +0000 2025,kabs_edgar,True,False,"@SpireJim @Airtel_Ug Why a court order for a reversal if other proof can he provided in case of disagreements. Proof would include, a quotation, invoice, receipt etc. Where there is no proof or justification for the transfer, why demand for a court order knowing the process in our courts.",0,0,0
1955185491990466816,Tue Aug 12 08:32:01 +0000 2025,SamOmoding16,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug People power has it all,0,0,0
1955185422054629791,Tue Aug 12 08:31:44 +0000 2025,salaamcharity,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Minister of justice and constitutional affairs in the new uganda is none other than @SpireJim . 
insha'Allah 👏..",0,1,0
1955185390492467641,Tue Aug 12 08:31:37 +0000 2025,AthienoStella,True,False,@SpireJim @Airtel_Ug 🤣🤣🤣🤣🤣Bajja kakasa,0,0,0
1955185156152516820,Tue Aug 12 08:30:41 +0000 2025,Gglory_official,True,False,@Catterway @SpireJim @Airtel_Ug Mfs think we're fools,0,0,0
1955184303693779064,Tue Aug 12 08:27:18 +0000 2025,BbuyeMuhamadi,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Let them also tell us why airtel money goes off at midnight,0,0,0
1955184130586562737,Tue Aug 12 08:26:36 +0000 2025,Mr_Politer,True,False,"@SpireJim @Airtel_Ug @airtelmoneyug @Airtel_Ug  has been good. 
Take time and visit their office when you have a challenge.. 
Like any other company, the highs and lows are expected. 
@Airtel_Ug  should simply up the game at resolving issues. 
The point isn’t not having issues but how quickly they are responded to.",0,0,1
1955184124366307454,Tue Aug 12 08:26:35 +0000 2025,SolR_King1,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Akapande bakyasoma Maggi.
They should read well bcz it's MAJJE",0,0,0
1955183219608834492,Tue Aug 12 08:22:59 +0000 2025,DebbyharmonyA,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug 👏👏👏👏👏,0,0,0
1955183205893500971,Tue Aug 12 08:22:56 +0000 2025,bali256,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug We need @mtnug too, they've to explain to us what determines the price of data and the exorbitant mobile money charges",0,0,0
1955182996614516835,Tue Aug 12 08:22:06 +0000 2025,julio34580,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug 👏👏🤝🤝,0,0,0
1955182457570938967,Tue Aug 12 08:19:58 +0000 2025,Enzovu12,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Thank u commander 😁 3rd Division battalion,0,0,0
1955182304155795636,Tue Aug 12 08:19:21 +0000 2025,don_ald_oke,True,False,"@ayen_sam2 @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug 🙌🙌
Pe yot",0,0,0
1955181985220940116,Tue Aug 12 08:18:05 +0000 2025,JuanTrevor3,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Thank u Spire❤️,0,1,0
1955181935942111239,Tue Aug 12 08:17:53 +0000 2025,PureMugisu,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug This morning some thief jumped into my fence and took the front car plate. Guess which number was used 0701565284 (@Airtel_Ug right???👌) in the names of Kyompirwe Adrine.

I have a feeling @Airtel_Ug is complicit in all illegal activities in the country.

Why validate numbers??",0,1,0
1955181858372608126,Tue Aug 12 08:17:35 +0000 2025,NalukwagoJudith,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Thank you Dr. Spire for staying on it,0,3,0
1955181814428893376,Tue Aug 12 08:17:24 +0000 2025,HiireSulait,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Let's go,0,0,0
1955181551974531400,Tue Aug 12 08:16:22 +0000 2025,andrewkyobe5,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Ka pressure bakawuliddemu😂😂😂,0,0,0
1955181391991239009,Tue Aug 12 08:15:44 +0000 2025,SoniaAtuhaire5,True,False,@lidya_ruby @NiwaRodgers @Airtel_Ug @SpireJim Its network is a mess here,0,0,0
1955181213158703415,Tue Aug 12 08:15:01 +0000 2025,MentionAfrica1,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Has he agreed to send me 1 million I lost on their line.?🤦,0,0,0
1955181188978528671,Tue Aug 12 08:14:55 +0000 2025,Locomot04639128,True,False,"@SpireJim @Airtel_Ug No thief or Robber has ever admitted that he is a thief or a robber, denial after denial,  ie AIRTEL uganda, how many cases have been reported but only to end up in ""come back tomorrow ""? Guys are thieves",0,0,0
1955181128182030842,Tue Aug 12 08:14:41 +0000 2025,mia_erimia,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug So, should we cease till Thursday or keep the hashtag rolling?",0,0,0
1955181062440587366,Tue Aug 12 08:14:25 +0000 2025,allankitengeja,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug We're proud of the person we've in you Dr @SpireJim thanks for the relentless fight,0,1,0
1955180922963206267,Tue Aug 12 08:13:52 +0000 2025,AinePannie,True,False,@kirya_ug @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug I think after that we can start on UEDCLGBT coz how can I buy light(yaka)0f 20k and get 5units,0,0,0
1955180908719509978,Tue Aug 12 08:13:48 +0000 2025,JohnWatuwa,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Thanks for the candid voice you have exhibited to air out the ills of Airtel- Uganda for theft of their clients...,0,0,0
1955180778112856225,Tue Aug 12 08:13:17 +0000 2025,MentionAfrica1,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug I wish to access a microphone 🎤 that day😫,0,0,0
1955180718553780315,Tue Aug 12 08:13:03 +0000 2025,kamprice,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Surely don't let @UCC_Official  OFF THE HOOK.
They also have sth to say",0,0,0
1955180175286468746,Tue Aug 12 08:10:53 +0000 2025,Martin_Billz,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Thank you Dr!,0,0,0
1955180118923481106,Tue Aug 12 08:10:40 +0000 2025,e_sserugendo,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Mujiteeke neku tv so that people who aren't on social media get favoured,0,0,0
1955180066226258187,Tue Aug 12 08:10:27 +0000 2025,Marvelincc,True,False,"@ENuwataho @SpireJim It was main.... The money never came back, even upto today",0,0,1
1955179984193995127,Tue Aug 12 08:10:08 +0000 2025,panafri256,True,False,"@DanzelAlex @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug But this is a lie Airtel has been silent 6 damn days ,,,,, this is PR",0,1,1
1955179915600433569,Tue Aug 12 08:09:52 +0000 2025,ForBetterUganda,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug But nothing will be implemented to resolve the issues! 
They will comply but there will bo no actions",0,0,0
1955179855139533011,Tue Aug 12 08:09:37 +0000 2025,NiwaRodgers,True,False,@omusongora @akiikihak @Airtel_Ug @SpireJim 😂😂😂😂,0,1,0
1955179792317198778,Tue Aug 12 08:09:22 +0000 2025,DanzelAlex,True,False,@panafri256 @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug No worries bro 👌🏾 💪,0,1,1
1955179755109486625,Tue Aug 12 08:09:13 +0000 2025,DeoByabazaire,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug This is a good step.,0,0,0
1955179726835683623,Tue Aug 12 08:09:07 +0000 2025,NiwaRodgers,True,False,@theslayking @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug And why they quite ?,0,0,0
1955179670430769406,Tue Aug 12 08:08:53 +0000 2025,panafri256,True,False,"@DanzelAlex @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Spire stepped on the brakes , let's see.",0,1,1
1955179646196044040,Tue Aug 12 08:08:47 +0000 2025,NiwaRodgers,True,False,@SsemagandaErick @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Of course,0,0,0
1955179388896530529,Tue Aug 12 08:07:46 +0000 2025,NiwaRodgers,True,False,"@aibanterbot @Airtel_Ug @SpireJim @AgoraCFR @UCC_Official How about data ? 
You’re talking about only mobile money",0,3,1
1955178928663847022,Tue Aug 12 08:05:56 +0000 2025,abwalet,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Am waiting to be part and parcel of that engagement.,0,0,0
1955178691866104117,Tue Aug 12 08:05:00 +0000 2025,DanzelAlex,True,False,@masuhd_ @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug You have my back on this!,0,0,0
1955178627131187365,Tue Aug 12 08:04:44 +0000 2025,tainganiza56638,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug W want BOU on panel ..if possible UCC too ..we have a lot of questions,0,0,0
1955178595980104138,Tue Aug 12 08:04:37 +0000 2025,DanzelAlex,True,False,"@panafri256 @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Drop bro, don't fear anything,  we should not care the way they do.",0,0,1
1955178279863726368,Tue Aug 12 08:03:22 +0000 2025,davidofug,True,False,"If you have ever lost money on @Airtel_Ug money account. This Thursday they are holding space. 

More details on original post by @SpireJim",2,2,0
1955178243465580824,Tue Aug 12 08:03:13 +0000 2025,don_ald_oke,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Dr @SpireJim 👏 👏👏👏👏👏👏👏👏👏,0,0,0
1955177859628097692,Tue Aug 12 08:01:41 +0000 2025,Wod_Luo20,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug I thought they said we should disregard our complaints 😀😀😀 (we have a saying in Acholi that ""Agulu odiyo otac"" literally translated the pot has overwhelmed the support ring)",0,0,0
1955177306013520314,Tue Aug 12 07:59:29 +0000 2025,VirginVin,True,False,"@HBSpyder When did you get to know, that @Airtel_Ug is female?
Me: @SpireJim took her photo while she was sleeping https://t.co/2L2ksdcdg0",0,1,0
1955176735000912315,Tue Aug 12 07:57:13 +0000 2025,muta_makes,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Dr.ababii babano same exact price different bundles, also when did 5k of money give you 170mbs. https://t.co/fvhtwq7c2w",0,2,0
1955176702394454488,Tue Aug 12 07:57:05 +0000 2025,juliusnakos,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Guy your solid!!!,0,0,0
1955176556051173496,Tue Aug 12 07:56:31 +0000 2025,Catterway,True,False,@Gglory_official @SpireJim @Airtel_Ug @Airtel_Ug do you try to say that we are all just hating on you or have an agenda. Abeg be serious we need answers,0,2,1
1955176487423725943,Tue Aug 12 07:56:14 +0000 2025,Sufi_Askia,True,False,"@SpireJim @Airtel_Ug @airtelmoneyug Dear fellows, arrogance is high, have just called them right over my stolen mny and why the number I reported is still on air, the customer care Ka gal is busy affirming hw they switch them off. #StopAirtelTheft https://t.co/8ssXFqNAEw",0,0,0
1955176443731710347,Tue Aug 12 07:56:04 +0000 2025,ivernefreeman,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug cool,0,0,0
1955176408847720449,Tue Aug 12 07:55:55 +0000 2025,omusongora,True,False,@NiwaRodgers @akiikihak @Airtel_Ug @SpireJim Nabasiru bakula.,0,0,1
1955176317395079356,Tue Aug 12 07:55:34 +0000 2025,brian_mbow26729,True,False,@SpireJim @Airtel_Ug I think the owner supports nrm coz they have a similar way of responding,0,0,0
1955176178907570239,Tue Aug 12 07:55:01 +0000 2025,ForBetterUganda,True,False,"@SpireJim I fainted wondering how @Airtel_Ug swapped a SIM card without owner consent, and without original national ID!!! @airtelmoneyug favours thieves more than real customers because there's tough conditions when we're swapping and replacing our SIM cards 
We need a Savior in Uganda!😱",0,0,0
1955175625561358554,Tue Aug 12 07:52:49 +0000 2025,NicholasNabaas1,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug Good! They aren't as untouchable and invincible, as they wanted us to believe after all. Good progress, though it didn't have to come to this. They're learning the hard way.",0,0,0
1955175538974232636,Tue Aug 12 07:52:28 +0000 2025,CollinAhebwa,True,False,"@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug You don't need to go to parliament, you are parliament",0,0,0
1955175323277967510,Tue Aug 12 07:51:37 +0000 2025,NzyothoDePHDO,True,False,"@SpireJim @Airtel_Ug We shd actually not waste our time digesting this statement...
Let's just all quit @Airtel_Ug &amp; @airtelmoneyug as I have already done after all we have many other options...",0,0,0
1955175183997682007,Tue Aug 12 07:51:03 +0000 2025,DAVIDKILAM57372,True,False,@ayen_sam2 @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug 🤣🤣🤣,0,0,0
1955175033233412311,Tue Aug 12 07:50:27 +0000 2025,panafri256,True,False,"@andrewotaik @SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug @dabirungi Six whole days of shouting, crying, and exposing theft—and now they want to “talk”? Nothing will change. This is just PR damage control. If they cared, they’d have acted on Day 1. We’re not backing down.  
#StopAirtelTheft",1,1,0
1955174750306586711,Tue Aug 12 07:49:20 +0000 2025,andrewotaik,True,False,@aibanterbot @SpireJim @Airtel_Ug Sente tebazizanyira mu🥲..I painfully lost my money,0,0,0
1955174534107091454,Tue Aug 12 07:48:28 +0000 2025,JorofeWattz,True,False,"@SpireJim If this UG was USA or UK, these Airtel guys would be in parliament explaining 🤣🤣",0,0,0
1955174517174669602,Tue Aug 12 07:48:24 +0000 2025,Rnald110,True,False,@SpireJim @Airtel_Ug @AgoraCFR @airtelmoneyug This is good,0,0,0
