Tweet_ID,Date,Username,Text,Complaint_Type,Mobile_Network,Retweets,Likes,Replies
1755191936741147123,Wed Feb 07 11:29:02 +0000 2024,Kakwenza Rukirabashaija,"When mabaati thief @AnitahAmong was working with Centenary Bank. The Bank being a Catholic Church owned Bank encouraged its staff to undertake Holy Matrimony. In order to promote this, they requested members to staff to contribute UGX 20,000 to each staff that was going to",General Complaint,Unknown,43,409,48
1754934257577865365,Tue Feb 06 18:25:06 +0000 2024,Reno Omokri,"Who would MTN support tomorrow, as Nigeria squares up against South Africa? As the Super Eagles and Bafana Bafana go head to head in the AFCON semifinals, MTN cannot give us total commitment. The highest they can give us is partial commitment. And even with that, their heart will https://t.co/hdq0pg6pih",Poor Customer Service,MTN,156,1410,318
1755639677791486033,Thu Feb 08 17:08:12 +0000 2024,Reno Omokri,"Before the Nigeria-South Africa match, MTN sent texts to their Nigerian subscribers purportedly supporting the Super Eagles. After the Super Eagles defeated Bafana Bafana, did you get any text from MTN? Or did they also suffer a 'technical glitch, like DSTV? Look, yesterday's",Poor Customer Service,MTN,70,620,111
1754411598238642626,Mon Feb 05 07:48:15 +0000 2024,MUHAMMAD ONYANGO,"Politicians really make me sick. For the last couple of years, I have used my massive influence on Twitter to look for funds and educate bright students from humble backgrounds.

With the help of random strangers, we have students in Loreto, Starehe, Kakamega School, and Pangani",Poor Customer Service,Unknown,170,557,107
1753514210737197553,Fri Feb 02 20:22:21 +0000 2024,Goddie,"Everything in Kenya seems to be experiencing issues siku hizi

1. Mpesa
2. KPLC
3. HELB
4. JKIA
5. Passports
6. NHIF/SHIF
7. Judiciary
8. The Shilling",General Complaint,Unknown,146,1163,55
1753491564838502702,Fri Feb 02 18:52:22 +0000 2024,Kawangware Finest ™ - Geoffrey Moturi,"We joke too much aki! 
Without making a joke on this matter but Odumbe made a point... I hope Safaricom will consider it... 

But the customer care lady is in Stitches 🤣😂 https://t.co/rdaObHB1ol",Poor Customer Service,Unknown,518,1308,102
1753321993930436621,Fri Feb 02 07:38:33 +0000 2024,Billy,"@MikaelCBernard Same thing happened in Zimbabwe some years ago. Zimbabweans woke up one morning and realised that they had lost their USDs in their bank accounts, got converted by the government, no prior warning. Now Zimbabweans do not trust their government and banks, they walk about with",General Complaint,Unknown,32,168,2
1754555950357213259,Mon Feb 05 17:21:51 +0000 2024,Abdullah Omar🇵🇸,"Friends, my family and I have of course survived so many different acts of terror at the hands of this evil occupation. We live in fear and are always wondering what our fate will bring. However, we never thought we would also suffer at the hands of someone who implied that they",System/Network Issue,Unknown,651,975,14
1755611385898373515,Thu Feb 08 15:15:46 +0000 2024,Sholla Ard 🇰🇪,"Victims of Mara org pyramid scheme ; thats being managed by nigerians in kenya have saterted coming out .
This lady narrates how she lost 52,000ksh . Victims claim a nigerian by name Augustine nwode is the manager . hope govt takes action
Ndii Taptengelei DollarsMfukoni khalwale https://t.co/YAscktVMrR",General Complaint,Unknown,97,305,91
1753915241757340034,Sat Feb 03 22:55:54 +0000 2024,Abdullah Omar🇵🇸,Guys please don’t donate to this GoFund Me campaign as the fundraiser has proved to be a scammer. Please report them to get your donation back. I’m heartbroken that they used my unfortunate situation to misuse your generosity. Thank you all for your support. Please pray for me.,Poor Customer Service,Unknown,901,1372,24
1755500022114685154,Thu Feb 08 07:53:15 +0000 2024,Leo CULU Moh INT Miami🇬🇭🇦🇷 𓃵 🫶🏽🌝💛,"Lost my 50gh this morning when I took my phone from my pocket to answer call , today is bawumia’s agenda and the way my day has been ruined , I have to go offline cos I might say something that will bring trouble to me 😔",General Complaint,Unknown,58,216,20
1753497591805780227,Fri Feb 02 19:16:18 +0000 2024,Owuraku Ampofo,"🇦🇴 Angola were given cash, iPhone 15s and free internet for a year but still failed to beat Nigeria. 

They will also miss out on the $250,000 bonus they would have got for making the semifinal. 😔#AFCON2023 https://t.co/jqdHAWQDMu",General Complaint,Unknown,42,683,3
1753334834188206534,Fri Feb 02 08:29:34 +0000 2024,Lola Okunrin,"I dejectedly walked out of his office in Ikeja, faced my Ikorodu under hot sun angrily. One spanner lost. I was inside Ikorodu bus from Ojota when my friend called about the deal and how it went. We spoke for minutes before hanging up.

The man sitting behind me tapped me after",General Complaint,Unknown,35,554,20
1754383933465129390,Mon Feb 05 05:58:19 +0000 2024,Elochukwu Ohagi,"A Igbo man narrates how Ethiopian airline took his 70,000 dollars and refused to pay him back after they delayed him in airport for 40 days. 

Things are happening in this world. 

#Ethiopia #Nigeria @flyethiopian @PMEthiopia @TheNationNews @SaharaReporters https://t.co/fRrkswFZOW",General Complaint,Unknown,538,294,38
1753739858814656949,Sat Feb 03 11:18:59 +0000 2024,Noluthando Tshabalala Mzulwini,Guys look at this guys audacity. I moved in for two days and had to move out because the owner had not received the money from the company. The trauma continues 🫠🫠🫠 https://t.co/HvZJVixreE,Money Not Received,Unknown,38,186,37
1755167606124986713,Wed Feb 07 09:52:21 +0000 2024,。 Mame 。A Birb from Babylonia,เราเข้าใจในมุมมอง Software Engineer นะว่าหาทางอุดทุกอย่างแล้วแต่ถ้า User error เองก็ช่วยไม่ได้จริงๆ แต่เค้าด่าการจัดการของรัฐบาลหรือเปล่าที่ไม่สามารถเอาเงินคืนได้ จับไม่ได้ ตรวจสอบเส้นทางการเงินไม่ได้ หรือแม้แต่ทำข้อมูลหลุดเองอย่างที่หลุดจากหมอพร้อมอ่ะ ก็คือธนาคารไม่ใช่รัฐมั้ยคับ,System/Network Issue,Unknown,868,248,2
1755691820216967257,Thu Feb 08 20:35:23 +0000 2024,Harrison Gwamnishu,"#UPDATE ON LAGOS POLICE AIG ZONE 2 $3000 EXTORTION. 

The money has been refunded by the officers with plenty pleading that we forgive them and that they won’t thief again 😂

N3,000.000 REFUNDED

They are all in detention at AIG Zone 2 Lagos Nigeria @PoliceNG 

The media can https://t.co/QME7XL5x7i",General Complaint,Unknown,1349,2218,268
1755294032488473081,Wed Feb 07 18:14:43 +0000 2024,Kirya Ug 🇺🇬,"I was purchasing KFC on Saturday and i accidentally sent 300,000 ugx  instead of 24500 ugx, i contacted KFC and told them about the mistake and they promised to refund my money claiming it was still in the MTN system after 2 days  i contacted MTN and it said that it  doesn’t know",General Complaint,MTN,114,1585,247
1754889787369214306,Tue Feb 06 15:28:24 +0000 2024,Fundamental Investor ™ 🇮🇳,"I just ate Chaat. Chaat uncle had PayTM QR. I opened my Paytm to pay using UPI.

It suddenly showed that UPI has some issue &amp; Bank Problem. I immediately added ₹70 from Debit Card to PayTM wallet. Then paid him.

Will miss PayTM wallet after February.

#FI",General Complaint,Unknown,13,301,34
1754852245831618570,Tue Feb 06 12:59:13 +0000 2024,Weird Confessions Uganda,I think God just gave up on Africa. We're a very screwed up continent. In South Africa there's lots of highway robbery. I don't know how many times I was robbed stopping at a red light. But now most of the traffic lights have been stolen so there are no red lights  to stop at. 😂,Unauthorized Deduction,Unknown,13,252,4
1753468042678300829,Fri Feb 02 17:18:53 +0000 2024,Droid,Once again Mpesa has embarrassed me don't know if it's just me there seems to be issues with payments.... I've had to return things I bought,General Complaint,Unknown,150,882,60
1754118444331454724,Sun Feb 04 12:23:21 +0000 2024,Gabriel Oguda,"NEWS JUST IN: Leader of Minority @OpiyoWandayi declares eCitizen a fraud scheme used by Ruto to rob Kenyans off their hard earned money, and urged Kenyans to resist the daylight robbery no matter what. The fear is gone. Long gone. https://t.co/EDVsQMXLyo",Unauthorized Deduction,Unknown,150,826,38
1755185743155052738,Wed Feb 07 11:04:25 +0000 2024,Asadoya,"Sudanese diaspora have fully lost connection with their families and loved ones in Sudan, due to a telecommunication crisis and complete cut-off of internet and online banking services - everywhere - in a country of over 48 million people ⚠️⚠️⚠️

#Sudan_Blackout #LiberateSudan",Poor Customer Service,Unknown,330,309,1
1754438519580242126,Mon Feb 05 09:35:13 +0000 2024,Bianca™,"Sometimes, I appreciate Uhuru Kenyatta's HONESTY! You see, Uhuru Kenyatta kept WARNING us, but we didn't LISTEN. Imagine meeting a THIEF who just came from the granary. He tells you that there's no food in the granary because he LOOTED everything in there, but you have the guts https://t.co/LyxC0hBGlf",General Complaint,Unknown,74,413,195
1753290900216721451,Fri Feb 02 05:34:59 +0000 2024,𝖱𝖤𝖢𝖮𝖭𝟣 ®✞,"Many people ask why I'm anti @MYANC and @CyrilRamaphosa

The Covid scam cost me my job and our sector couldn't trade for 2 years, UIF and TERS funds only paid out the first month, citing there was no more money. I had a 9 month old baby girl at the time.",High Charges/Fees,Unknown,39,220,34
1754845123974709634,Tue Feb 06 12:30:55 +0000 2024,Oguntoye Opeyemi,"The CBN Quick intervention on FX Backlogs: The central bank of Nigeria  met the $ 7 billion in Unpaid Obligations, and in less than 7 months, Deloitte was contracted abd after forensic audit. The following issues were raised. 

1. $2.4 Billion had issues 

2. Not having valid https://t.co/dJ1KaAdvWP",General Complaint,Unknown,147,219,45
1754606055416304057,Mon Feb 05 20:40:57 +0000 2024,Finanzas Argy 🇦🇷,"🚨Ualá: usuarios afrontan problemas en operaciones como transferencias, acreditaciones y retiros de dinero debido a ""inconvenientes"" en la app

La empresa informó sobre fallas que afectaban ""todos sus servicios"" y señaló que están ""cursando un mantenimiento"" de la aplicación",General Complaint,Unknown,65,632,68
